source_id,member_id,experiment_id,scenario,scenario_code,city,state,lat,lon,year,temp_c,baseline_temp_c,temp_anomaly_c,baseline_period
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2015,12.102360725402832,12.597768783569336,-0.4954080581665039,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2016,12.484573364257812,12.597768783569336,-0.11319541931152344,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2017,12.043685913085938,12.597768783569336,-0.5540828704833984,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2018,13.631365776062012,12.597768783569336,1.0335969924926758,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2019,13.84314250946045,12.597768783569336,1.2453737258911133,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2020,13.413063049316406,12.597768783569336,0.8152942657470703,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2021,13.092208862304688,12.597768783569336,0.49444007873535156,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2022,14.061325073242188,12.597768783569336,1.4635562896728516,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2023,12.76945972442627,12.597768783569336,0.1716909408569336,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2024,14.56303882598877,12.597768783569336,1.9652700424194336,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2025,14.594581604003906,12.597768783569336,1.9968128204345703,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2026,14.851524353027344,12.597768783569336,2.253755569458008,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2027,14.601656913757324,12.597768783569336,2.0038881301879883,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2028,14.515681266784668,12.597768783569336,1.917912483215332,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2029,14.347686767578125,12.597768783569336,1.749917984008789,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2030,13.468052864074707,12.597768783569336,0.8702840805053711,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2031,13.724886894226074,12.597768783569336,1.1271181106567383,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2032,13.419021606445312,12.597768783569336,0.8212528228759766,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2033,14.661956787109375,12.597768783569336,2.064188003540039,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2034,13.568659782409668,12.597768783569336,0.970890998840332,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2035,14.52795696258545,12.597768783569336,1.9301881790161133,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2036,15.242016792297363,12.597768783569336,2.6442480087280273,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2037,15.605850219726562,12.597768783569336,3.0080814361572266,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2038,14.7617769241333,12.597768783569336,2.164008140563965,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2039,13.905451774597168,12.597768783569336,1.307682991027832,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2040,14.381637573242188,12.597768783569336,1.7838687896728516,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2041,15.93360424041748,12.597768783569336,3.3358354568481445,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2042,14.635704040527344,12.597768783569336,2.037935256958008,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2043,13.777656555175781,12.597768783569336,1.1798877716064453,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2044,15.088557243347168,12.597768783569336,2.490788459777832,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2045,15.547900199890137,12.597768783569336,2.950131416320801,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2046,14.831474304199219,12.597768783569336,2.233705520629883,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2047,14.232523918151855,12.597768783569336,1.6347551345825195,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2048,13.299530029296875,12.597768783569336,0.7017612457275391,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2049,14.239995002746582,12.597768783569336,1.642226219177246,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2050,14.678413391113281,12.597768783569336,2.0806446075439453,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2051,15.004565238952637,12.597768783569336,2.406796455383301,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2052,15.536646842956543,12.597768783569336,2.938878059387207,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2053,14.821734428405762,12.597768783569336,2.223965644836426,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2054,14.868919372558594,12.597768783569336,2.271150588989258,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2055,14.640121459960938,12.597768783569336,2.0423526763916016,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2056,14.944775581359863,12.597768783569336,2.3470067977905273,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2057,15.434033393859863,12.597768783569336,2.8362646102905273,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2058,14.667976379394531,12.597768783569336,2.0702075958251953,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2059,14.611419677734375,12.597768783569336,2.013650894165039,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2060,13.676132202148438,12.597768783569336,1.0783634185791016,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2061,15.635615348815918,12.597768783569336,3.037846565246582,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2062,16.010881423950195,12.597768783569336,3.4131126403808594,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2063,15.284174919128418,12.597768783569336,2.686406135559082,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2064,15.833096504211426,12.597768783569336,3.23532772064209,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2065,16.016847610473633,12.597768783569336,3.419078826904297,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2066,15.157710075378418,12.597768783569336,2.559941291809082,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2067,15.680890083312988,12.597768783569336,3.0831212997436523,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2068,15.232050895690918,12.597768783569336,2.634282112121582,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2069,14.888590812683105,12.597768783569336,2.2908220291137695,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2070,14.659439086914062,12.597768783569336,2.0616703033447266,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2071,14.320259094238281,12.597768783569336,1.7224903106689453,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2072,15.386507987976074,12.597768783569336,2.7887392044067383,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2073,14.894004821777344,12.597768783569336,2.296236038208008,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2074,13.906331062316895,12.597768783569336,1.3085622787475586,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2075,14.596941947937012,12.597768783569336,1.9991731643676758,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2076,15.203262329101562,12.597768783569336,2.6054935455322266,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2077,14.521000862121582,12.597768783569336,1.923232078552246,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2078,14.742449760437012,12.597768783569336,2.144680976867676,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2079,14.18867015838623,12.597768783569336,1.5909013748168945,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2080,14.899436950683594,12.597768783569336,2.301668167114258,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2081,15.0072660446167,12.597768783569336,2.4094972610473633,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2082,14.833686828613281,12.597768783569336,2.2359180450439453,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2083,14.261517524719238,12.597768783569336,1.6637487411499023,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2084,14.103958129882812,12.597768783569336,1.5061893463134766,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2085,13.753666877746582,12.597768783569336,1.155898094177246,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2086,15.481783866882324,12.597768783569336,2.8840150833129883,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2087,15.983497619628906,12.597768783569336,3.3857288360595703,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2088,15.228424072265625,12.597768783569336,2.630655288696289,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2089,14.8816556930542,12.597768783569336,2.2838869094848633,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2090,15.635518074035645,12.597768783569336,3.0377492904663086,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2091,14.863186836242676,12.597768783569336,2.26541805267334,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2092,14.97143840789795,12.597768783569336,2.3736696243286133,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2093,13.788372993469238,12.597768783569336,1.1906042098999023,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2094,15.235552787780762,12.597768783569336,2.637784004211426,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2095,14.694010734558105,12.597768783569336,2.0962419509887695,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2096,16.264554977416992,12.597768783569336,3.6667861938476562,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2097,15.1865873336792,12.597768783569336,2.5888185501098633,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2098,15.0342435836792,12.597768783569336,2.4364748001098633,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2099,14.941081047058105,12.597768783569336,2.3433122634887695,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,New York,NY,40.7128,-74.006,2100,14.52717113494873,12.597768783569336,1.9294023513793945,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2015,18.9111328125,19.508798599243164,-0.5976657867431641,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2016,19.648157119750977,19.508798599243164,0.1393585205078125,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2017,19.009748458862305,19.508798599243164,-0.4990501403808594,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2018,19.38807487487793,19.508798599243164,-0.12072372436523438,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2019,19.138145446777344,19.508798599243164,-0.3706531524658203,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2020,19.943674087524414,19.508798599243164,0.43487548828125,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2021,19.962631225585938,19.508798599243164,0.45383262634277344,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2022,20.278833389282227,19.508798599243164,0.7700347900390625,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2023,20.2122859954834,19.508798599243164,0.7034873962402344,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2024,19.201171875,19.508798599243164,-0.30762672424316406,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2025,19.3911075592041,19.508798599243164,-0.1176910400390625,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2026,19.73284149169922,19.508798599243164,0.2240428924560547,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2027,20.70694923400879,19.508798599243164,1.198150634765625,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2028,20.468576431274414,19.508798599243164,0.95977783203125,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2029,19.653432846069336,19.508798599243164,0.14463424682617188,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2030,20.957473754882812,19.508798599243164,1.4486751556396484,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2031,20.437530517578125,19.508798599243164,0.9287319183349609,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2032,20.297958374023438,19.508798599243164,0.7891597747802734,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2033,18.497873306274414,19.508798599243164,-1.01092529296875,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2034,20.039039611816406,19.508798599243164,0.5302410125732422,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2035,19.76410484313965,19.508798599243164,0.2553062438964844,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2036,20.139328002929688,19.508798599243164,0.6305294036865234,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2037,20.4354305267334,19.508798599243164,0.9266319274902344,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2038,19.847787857055664,19.508798599243164,0.3389892578125,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2039,20.979331970214844,19.508798599243164,1.4705333709716797,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2040,20.854700088500977,19.508798599243164,1.3459014892578125,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2041,20.501359939575195,19.508798599243164,0.9925613403320312,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2042,19.216936111450195,19.508798599243164,-0.29186248779296875,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2043,21.453996658325195,19.508798599243164,1.9451980590820312,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2044,20.640783309936523,19.508798599243164,1.1319847106933594,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2045,20.1936092376709,19.508798599243164,0.6848106384277344,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2046,20.66356658935547,19.508798599243164,1.1547679901123047,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2047,20.1391658782959,19.508798599243164,0.6303672790527344,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2048,20.84847068786621,19.508798599243164,1.3396720886230469,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2049,20.64577293395996,19.508798599243164,1.1369743347167969,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2050,21.264976501464844,19.508798599243164,1.7561779022216797,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2051,21.732004165649414,19.508798599243164,2.22320556640625,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2052,20.398759841918945,19.508798599243164,0.8899612426757812,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2053,20.917503356933594,19.508798599243164,1.4087047576904297,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2054,20.27147102355957,19.508798599243164,0.7626724243164062,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2055,19.581947326660156,19.508798599243164,0.07314872741699219,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2056,19.83107566833496,19.508798599243164,0.3222770690917969,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2057,20.800539016723633,19.508798599243164,1.2917404174804688,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2058,21.427942276000977,19.508798599243164,1.9191436767578125,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2059,20.147430419921875,19.508798599243164,0.6386318206787109,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2060,19.584688186645508,19.508798599243164,0.07588958740234375,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2061,20.688261032104492,19.508798599243164,1.1794624328613281,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2062,20.23650550842285,19.508798599243164,0.7277069091796875,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2063,20.52585792541504,19.508798599243164,1.017059326171875,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2064,20.14417266845703,19.508798599243164,0.6353740692138672,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2065,20.29901885986328,19.508798599243164,0.7902202606201172,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2066,20.36424446105957,19.508798599243164,0.8554458618164062,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2067,19.905929565429688,19.508798599243164,0.39713096618652344,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2068,20.506128311157227,19.508798599243164,0.9973297119140625,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2069,20.82828712463379,19.508798599243164,1.319488525390625,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2070,20.290189743041992,19.508798599243164,0.7813911437988281,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2071,20.616302490234375,19.508798599243164,1.107503890991211,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2072,19.427719116210938,19.508798599243164,-0.08107948303222656,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2073,20.787841796875,19.508798599243164,1.279043197631836,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2074,20.93678092956543,19.508798599243164,1.4279823303222656,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2075,20.8343448638916,19.508798599243164,1.3255462646484375,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2076,20.49806022644043,19.508798599243164,0.9892616271972656,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2077,20.3598690032959,19.508798599243164,0.8510704040527344,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2078,20.304771423339844,19.508798599243164,0.7959728240966797,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2079,20.204946517944336,19.508798599243164,0.6961479187011719,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2080,20.463727951049805,19.508798599243164,0.9549293518066406,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2081,19.68570899963379,19.508798599243164,0.176910400390625,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2082,20.748151779174805,19.508798599243164,1.2393531799316406,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2083,19.99675178527832,19.508798599243164,0.48795318603515625,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2084,20.153505325317383,19.508798599243164,0.6447067260742188,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2085,21.00907325744629,19.508798599243164,1.500274658203125,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2086,21.0179500579834,19.508798599243164,1.5091514587402344,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2087,20.593292236328125,19.508798599243164,1.084493637084961,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2088,19.68475914001465,19.508798599243164,0.17596054077148438,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2089,19.69032859802246,19.508798599243164,0.18152999877929688,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2090,20.016069412231445,19.508798599243164,0.5072708129882812,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2091,20.81500244140625,19.508798599243164,1.306203842163086,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2092,19.758024215698242,19.508798599243164,0.24922561645507812,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2093,21.453155517578125,19.508798599243164,1.944356918334961,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2094,19.87748146057129,19.508798599243164,0.368682861328125,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2095,19.776948928833008,19.508798599243164,0.26815032958984375,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2096,20.675081253051758,19.508798599243164,1.1662826538085938,1995-2014
CESM2,r4i1p1f1,ssp126,Low emissions,SSP126,Los Angeles,CA,34.0522,-118.2437,2097,20.866037368774414,19.508798599243164,1.35723876953125,1995-2014
